CELLX,CELLY,CLAT,CLONG,CX,CY
16,-1921,-14.1833621,-169.8799094,12960,-1556010
17,-1921,-14.1833584,-169.8724038,13770,-1556010
18,-1921,-14.1833545,-169.8648981,14580,-1556010
19,-1921,-14.1833504,-169.8573925,15390,-1556010
20,-1921,-14.183346,-169.8498868,16200,-1556010
21,-1921,-14.1833414,-169.8423812,17010,-1556010
22,-1921,-14.1833366,-169.8348755,17820,-1556010
23,-1921,-14.1833316,-169.8273698,18630,-1556010
24,-1921,-14.1833263,-169.8198642,19440,-1556010
25,-1921,-14.1833208,-169.8123585,20250,-1556010
26,-1921,-14.1833151,-169.8048529,21060,-1556010
27,-1921,-14.1833092,-169.7973472,21870,-1556010
28,-1921,-14.183303,-169.7898416,22680,-1556010
29,-1921,-14.1832967,-169.7823359,23490,-1556010
30,-1921,-14.1832901,-169.7748303,24300,-1556010
31,-1921,-14.1832832,-169.7673246,25110,-1556010
32,-1921,-14.1832762,-169.759819,25920,-1556010
33,-1921,-14.1832689,-169.7523133,26730,-1556010
34,-1921,-14.1832614,-169.7448076,27540,-1556010
35,-1921,-14.1832537,-169.737302,28350,-1556010
36,-1921,-14.1832458,-169.7297963,29160,-1556010
37,-1921,-14.1832376,-169.7222907,29970,-1556010
38,-1921,-14.1832292,-169.714785,30780,-1556010
39,-1921,-14.1832206,-169.7072794,31590,-1556010
40,-1921,-14.1832117,-169.6997737,32400,-1556010
41,-1921,-14.1832027,-169.6922681,33210,-1556010
42,-1921,-14.1831934,-169.6847625,34020,-1556010
43,-1921,-14.1831839,-169.6772568,34830,-1556010
44,-1921,-14.1831742,-169.6697512,35640,-1556010
45,-1921,-14.1831642,-169.6622455,36450,-1556010
46,-1921,-14.183154,-169.6547399,37260,-1556010
47,-1921,-14.1831436,-169.6472342,38070,-1556010
48,-1921,-14.183133,-169.6397286,38880,-1556010
49,-1921,-14.1831221,-169.6322229,39690,-1556010
50,-1921,-14.1831111,-169.6247173,40500,-1556010
51,-1921,-14.1830998,-169.6172116,41310,-1556010
52,-1921,-14.1830882,-169.609706,42120,-1556010
53,-1921,-14.1830765,-169.6022004,42930,-1556010
54,-1921,-14.1830645,-169.5946947,43740,-1556010
55,-1921,-14.1830523,-169.5871891,44550,-1556010
56,-1921,-14.1830399,-169.5796834,45360,-1556010
57,-1921,-14.1830273,-169.5721778,46170,-1556010
58,-1921,-14.1830144,-169.5646722,46980,-1556010
59,-1921,-14.1830013,-169.5571665,47790,-1556010
60,-1921,-14.182988,-169.5496609,48600,-1556010
61,-1921,-14.1829745,-169.5421553,49410,-1556010
62,-1921,-14.1829607,-169.5346496,50220,-1556010
63,-1921,-14.1829467,-169.527144,51030,-1556010
64,-1921,-14.1829325,-169.5196384,51840,-1556010
65,-1921,-14.1829181,-169.5121327,52650,-1556010
66,-1921,-14.1829034,-169.5046271,53460,-1556010
67,-1921,-14.1828885,-169.4971215,54270,-1556010
68,-1921,-14.1828734,-169.4896159,55080,-1556010
69,-1921,-14.1828581,-169.4821102,55890,-1556010
70,-1921,-14.1828426,-169.4746046,56700,-1556010
71,-1921,-14.1828268,-169.467099,57510,-1556010
72,-1921,-14.1828108,-169.4595933,58320,-1556010
73,-1921,-14.1827946,-169.4520877,59130,-1556010
74,-1921,-14.1827781,-169.4445821,59940,-1556010
75,-1921,-14.1827615,-169.4370765,60750,-1556010
76,-1921,-14.1827446,-169.4295709,61560,-1556010
77,-1921,-14.1827275,-169.4220652,62370,-1556010
78,-1921,-14.1827101,-169.4145596,63180,-1556010
79,-1921,-14.1826925,-169.407054,63990,-1556010
80,-1921,-14.1826748,-169.3995484,64800,-1556010
81,-1921,-14.1826567,-169.3920428,65610,-1556010
82,-1921,-14.1826385,-169.3845372,66420,-1556010
83,-1921,-14.1826201,-169.3770316,67230,-1556010
84,-1921,-14.1826014,-169.3695259,68040,-1556010
85,-1921,-14.1825825,-169.3620203,68850,-1556010
86,-1921,-14.1825633,-169.3545147,69660,-1556010
87,-1921,-14.182544,-169.3470091,70470,-1556010
88,-1921,-14.1825244,-169.3395035,71280,-1556010
89,-1921,-14.1825046,-169.3319979,72090,-1556010
-113,-1920,-14.1746433,-170.8481103,-91530,-1555200
-112,-1920,-14.1746685,-170.8406049,-90720,-1555200
-111,-1920,-14.1746934,-170.8330996,-89910,-1555200
-110,-1920,-14.1747181,-170.8255943,-89100,-1555200
-109,-1920,-14.1747426,-170.8180889,-88290,-1555200
-108,-1920,-14.1747669,-170.8105836,-87480,-1555200
-107,-1920,-14.174791,-170.8030782,-86670,-1555200
-106,-1920,-14.1748148,-170.7955729,-85860,-1555200
-105,-1920,-14.1748384,-170.7880675,-85050,-1555200
-104,-1920,-14.1748618,-170.7805622,-84240,-1555200
-103,-1920,-14.1748849,-170.7730568,-83430,-1555200
-102,-1920,-14.1749079,-170.7655514,-82620,-1555200
-101,-1920,-14.1749306,-170.7580461,-81810,-1555200
-100,-1920,-14.1749531,-170.7505407,-81000,-1555200
-99,-1920,-14.1749753,-170.7430354,-80190,-1555200
-98,-1920,-14.1749974,-170.73553,-79380,-1555200
-97,-1920,-14.1750192,-170.7280246,-78570,-1555200
-96,-1920,-14.1750408,-170.7205193,-77760,-1555200
-95,-1920,-14.1750621,-170.7130139,-76950,-1555200
-94,-1920,-14.1750833,-170.7055085,-76140,-1555200
-93,-1920,-14.1751042,-170.6980032,-75330,-1555200
-92,-1920,-14.1751249,-170.6904978,-74520,-1555200
-91,-1920,-14.1751454,-170.6829924,-73710,-1555200
-90,-1920,-14.1751656,-170.6754871,-72900,-1555200
-89,-1920,-14.1751856,-170.6679817,-72090,-1555200
-88,-1920,-14.1752054,-170.6604763,-71280,-1555200
-87,-1920,-14.175225,-170.6529709,-70470,-1555200
-86,-1920,-14.1752444,-170.6454655,-69660,-1555200
-85,-1920,-14.1752635,-170.6379602,-68850,-1555200
-84,-1920,-14.1752824,-170.6304548,-68040,-1555200
-83,-1920,-14.1753011,-170.6229494,-67230,-1555200
-82,-1920,-14.1753195,-170.615444,-66420,-1555200
-81,-1920,-14.1753378,-170.6079386,-65610,-1555200
-80,-1920,-14.1753558,-170.6004333,-64800,-1555200
-79,-1920,-14.1753736,-170.5929279,-63990,-1555200
-78,-1920,-14.1753911,-170.5854225,-63180,-1555200
-77,-1920,-14.1754085,-170.5779171,-62370,-1555200
-76,-1920,-14.1754256,-170.5704117,-61560,-1555200
-75,-1920,-14.1754425,-170.5629063,-60750,-1555200
-74,-1920,-14.1754592,-170.5554009,-59940,-1555200
-73,-1920,-14.1754756,-170.5478955,-59130,-1555200
-72,-1920,-14.1754918,-170.5403901,-58320,-1555200
-71,-1920,-14.1755078,-170.5328847,-57510,-1555200
-70,-1920,-14.1755236,-170.5253793,-56700,-1555200
-69,-1920,-14.1755391,-170.5178739,-55890,-1555200
-68,-1920,-14.1755545,-170.5103685,-55080,-1555200
-67,-1920,-14.1755696,-170.5028631,-54270,-1555200
-66,-1920,-14.1755845,-170.4953577,-53460,-1555200
-65,-1920,-14.1755991,-170.4878523,-52650,-1555200
-64,-1920,-14.1756135,-170.4803469,-51840,-1555200
-63,-1920,-14.1756277,-170.4728415,-51030,-1555200
-62,-1920,-14.1756417,-170.4653361,-50220,-1555200
-61,-1920,-14.1756555,-170.4578307,-49410,-1555200
-60,-1920,-14.175669,-170.4503253,-48600,-1555200
-59,-1920,-14.1756823,-170.4428199,-47790,-1555200
-58,-1920,-14.1756954,-170.4353145,-46980,-1555200
-57,-1920,-14.1757083,-170.4278091,-46170,-1555200
-56,-1920,-14.1757209,-170.4203037,-45360,-1555200
-55,-1920,-14.1757333,-170.4127983,-44550,-1555200
-54,-1920,-14.1757455,-170.4052929,-43740,-1555200
-53,-1920,-14.1757575,-170.3977875,-42930,-1555200
-52,-1920,-14.1757693,-170.3902821,-42120,-1555200
-51,-1920,-14.1757808,-170.3827767,-41310,-1555200
-50,-1920,-14.1757921,-170.3752712,-40500,-1555200
-49,-1920,-14.1758032,-170.3677658,-39690,-1555200
-48,-1920,-14.175814,-170.3602604,-38880,-1555200
-47,-1920,-14.1758246,-170.352755,-38070,-1555200
-46,-1920,-14.175835,-170.3452496,-37260,-1555200
-45,-1920,-14.1758452,-170.3377442,-36450,-1555200
-44,-1920,-14.1758552,-170.3302387,-35640,-1555200
-43,-1920,-14.1758649,-170.3227333,-34830,-1555200
-42,-1920,-14.1758744,-170.3152279,-34020,-1555200
-41,-1920,-14.1758837,-170.3077225,-33210,-1555200
-40,-1920,-14.1758928,-170.3002171,-32400,-1555200
-39,-1920,-14.1759016,-170.2927117,-31590,-1555200
-38,-1920,-14.1759102,-170.2852062,-30780,-1555200
-37,-1920,-14.1759186,-170.2777008,-29970,-1555200
-36,-1920,-14.1759268,-170.2701954,-29160,-1555200
-35,-1920,-14.1759347,-170.26269,-28350,-1555200
-34,-1920,-14.1759424,-170.2551845,-27540,-1555200
-33,-1920,-14.1759499,-170.2476791,-26730,-1555200
-32,-1920,-14.1759572,-170.2401737,-25920,-1555200
-31,-1920,-14.1759642,-170.2326683,-25110,-1555200
-30,-1920,-14.1759711,-170.2251629,-24300,-1555200
-29,-1920,-14.1759777,-170.2176574,-23490,-1555200
-28,-1920,-14.175984,-170.210152,-22680,-1555200
-27,-1920,-14.1759902,-170.2026466,-21870,-1555200
-26,-1920,-14.1759961,-170.1951412,-21060,-1555200
-25,-1920,-14.1760018,-170.1876357,-20250,-1555200
-24,-1920,-14.1760073,-170.1801303,-19440,-1555200
-23,-1920,-14.1760126,-170.1726249,-18630,-1555200
-22,-1920,-14.1760176,-170.1651194,-17820,-1555200
-21,-1920,-14.1760224,-170.157614,-17010,-1555200
-20,-1920,-14.176027,-170.1501086,-16200,-1555200
-19,-1920,-14.1760314,-170.1426032,-15390,-1555200
-18,-1920,-14.1760355,-170.1350977,-14580,-1555200
-17,-1920,-14.1760394,-170.1275923,-13770,-1555200
-16,-1920,-14.1760431,-170.1200869,-12960,-1555200
-15,-1920,-14.1760466,-170.1125815,-12150,-1555200
-14,-1920,-14.1760498,-170.105076,-11340,-1555200
-13,-1920,-14.1760528,-170.0975706,-10530,-1555200
-12,-1920,-14.1760556,-170.0900652,-9720,-1555200
-11,-1920,-14.1760582,-170.0825597,-8910,-1555200
-10,-1920,-14.1760606,-170.0750543,-8100,-1555200
-9,-1920,-14.1760627,-170.0675489,-7290,-1555200
-8,-1920,-14.1760646,-170.0600434,-6480,-1555200
-7,-1920,-14.1760663,-170.052538,-5670,-1555200
-6,-1920,-14.1760677,-170.0450326,-4860,-1555200
-5,-1920,-14.176069,-170.0375272,-4050,-1555200
-4,-1920,-14.17607,-170.0300217,-3240,-1555200
-3,-1920,-14.1760707,-170.0225163,-2430,-1555200
-2,-1920,-14.1760713,-170.0150109,-1620,-1555200
-1,-1920,-14.1760716,-170.0075054,-810,-1555200
0,-1920,-14.1760718,-170,0,-1555200
1,-1920,-14.1760716,-169.9924946,810,-1555200
2,-1920,-14.1760713,-169.9849891,1620,-1555200
3,-1920,-14.1760707,-169.9774837,2430,-1555200
4,-1920,-14.17607,-169.9699783,3240,-1555200
5,-1920,-14.176069,-169.9624728,4050,-1555200
6,-1920,-14.1760677,-169.9549674,4860,-1555200
7,-1920,-14.1760663,-169.947462,5670,-1555200
8,-1920,-14.1760646,-169.9399566,6480,-1555200
9,-1920,-14.1760627,-169.9324511,7290,-1555200
10,-1920,-14.1760606,-169.9249457,8100,-1555200
11,-1920,-14.1760582,-169.9174403,8910,-1555200
12,-1920,-14.1760556,-169.9099348,9720,-1555200
13,-1920,-14.1760528,-169.9024294,10530,-1555200
14,-1920,-14.1760498,-169.894924,11340,-1555200
15,-1920,-14.1760466,-169.8874185,12150,-1555200
16,-1920,-14.1760431,-169.8799131,12960,-1555200
17,-1920,-14.1760394,-169.8724077,13770,-1555200
18,-1920,-14.1760355,-169.8649023,14580,-1555200
19,-1920,-14.1760314,-169.8573968,15390,-1555200
20,-1920,-14.176027,-169.8498914,16200,-1555200
21,-1920,-14.1760224,-169.842386,17010,-1555200
22,-1920,-14.1760176,-169.8348806,17820,-1555200
23,-1920,-14.1760126,-169.8273751,18630,-1555200
24,-1920,-14.1760073,-169.8198697,19440,-1555200
25,-1920,-14.1760018,-169.8123643,20250,-1555200
26,-1920,-14.1759961,-169.8048588,21060,-1555200
27,-1920,-14.1759902,-169.7973534,21870,-1555200
28,-1920,-14.175984,-169.789848,22680,-1555200
29,-1920,-14.1759777,-169.7823426,23490,-1555200
30,-1920,-14.1759711,-169.7748371,24300,-1555200
31,-1920,-14.1759642,-169.7673317,25110,-1555200
32,-1920,-14.1759572,-169.7598263,25920,-1555200
33,-1920,-14.1759499,-169.7523209,26730,-1555200
34,-1920,-14.1759424,-169.7448155,27540,-1555200
35,-1920,-14.1759347,-169.73731,28350,-1555200
36,-1920,-14.1759268,-169.7298046,29160,-1555200
37,-1920,-14.1759186,-169.7222992,29970,-1555200
38,-1920,-14.1759102,-169.7147938,30780,-1555200
39,-1920,-14.1759016,-169.7072883,31590,-1555200
40,-1920,-14.1758928,-169.6997829,32400,-1555200
41,-1920,-14.1758837,-169.6922775,33210,-1555200
42,-1920,-14.1758744,-169.6847721,34020,-1555200
43,-1920,-14.1758649,-169.6772667,34830,-1555200
44,-1920,-14.1758552,-169.6697613,35640,-1555200
45,-1920,-14.1758452,-169.6622558,36450,-1555200
46,-1920,-14.175835,-169.6547504,37260,-1555200
47,-1920,-14.1758246,-169.647245,38070,-1555200
48,-1920,-14.175814,-169.6397396,38880,-1555200
49,-1920,-14.1758032,-169.6322342,39690,-1555200
50,-1920,-14.1757921,-169.6247288,40500,-1555200
51,-1920,-14.1757808,-169.6172233,41310,-1555200
52,-1920,-14.1757693,-169.6097179,42120,-1555200
53,-1920,-14.1757575,-169.6022125,42930,-1555200
54,-1920,-14.1757455,-169.5947071,43740,-1555200
55,-1920,-14.1757333,-169.5872017,44550,-1555200
56,-1920,-14.1757209,-169.5796963,45360,-1555200
57,-1920,-14.1757083,-169.5721909,46170,-1555200
58,-1920,-14.1756954,-169.5646855,46980,-1555200
59,-1920,-14.1756823,-169.5571801,47790,-1555200
60,-1920,-14.175669,-169.5496747,48600,-1555200
61,-1920,-14.1756555,-169.5421693,49410,-1555200
62,-1920,-14.1756417,-169.5346639,50220,-1555200
63,-1920,-14.1756277,-169.5271585,51030,-1555200
64,-1920,-14.1756135,-169.5196531,51840,-1555200
65,-1920,-14.1755991,-169.5121477,52650,-1555200
66,-1920,-14.1755845,-169.5046423,53460,-1555200
67,-1920,-14.1755696,-169.4971369,54270,-1555200
68,-1920,-14.1755545,-169.4896315,55080,-1555200
69,-1920,-14.1755391,-169.4821261,55890,-1555200
70,-1920,-14.1755236,-169.4746207,56700,-1555200
71,-1920,-14.1755078,-169.4671153,57510,-1555200
72,-1920,-14.1754918,-169.4596099,58320,-1555200
73,-1920,-14.1754756,-169.4521045,59130,-1555200
74,-1920,-14.1754592,-169.4445991,59940,-1555200
75,-1920,-14.1754425,-169.4370937,60750,-1555200
76,-1920,-14.1754256,-169.4295883,61560,-1555200
77,-1920,-14.1754085,-169.4220829,62370,-1555200
78,-1920,-14.1753911,-169.4145775,63180,-1555200
79,-1920,-14.1753736,-169.4070721,63990,-1555200
80,-1920,-14.1753558,-169.3995667,64800,-1555200
81,-1920,-14.1753378,-169.3920614,65610,-1555200
82,-1920,-14.1753195,-169.384556,66420,-1555200
83,-1920,-14.1753011,-169.3770506,67230,-1555200
84,-1920,-14.1752824,-169.3695452,68040,-1555200
85,-1920,-14.1752635,-169.3620398,68850,-1555200
86,-1920,-14.1752444,-169.3545345,69660,-1555200
87,-1920,-14.175225,-169.3470291,70470,-1555200
88,-1920,-14.1752054,-169.3395237,71280,-1555200
89,-1920,-14.1751856,-169.3320183,72090,-1555200
-113,-1919,-14.1673244,-170.8480844,-91530,-1554390
-112,-1919,-14.1673495,-170.8405792,-90720,-1554390
-111,-1919,-14.1673745,-170.8330741,-89910,-1554390
-110,-1919,-14.1673992,-170.825569,-89100,-1554390
-109,-1919,-14.1674237,-170.8180639,-88290,-1554390
-108,-1919,-14.167448,-170.8105588,-87480,-1554390
-107,-1919,-14.167472,-170.8030537,-86670,-1554390
-106,-1919,-14.1674958,-170.7955485,-85860,-1554390
-105,-1919,-14.1675194,-170.7880434,-85050,-1554390
-104,-1919,-14.1675428,-170.7805383,-84240,-1554390
-103,-1919,-14.167566,-170.7730332,-83430,-1554390
-102,-1919,-14.1675889,-170.765528,-82620,-1554390
-101,-1919,-14.1676116,-170.7580229,-81810,-1554390
-100,-1919,-14.1676341,-170.7505178,-81000,-1554390
-99,-1919,-14.1676564,-170.7430126,-80190,-1554390
-98,-1919,-14.1676784,-170.7355075,-79380,-1554390
-97,-1919,-14.1677002,-170.7280024,-78570,-1554390
-96,-1919,-14.1677218,-170.7204972,-77760,-1554390
-95,-1919,-14.1677432,-170.7129921,-76950,-1554390
-94,-1919,-14.1677643,-170.705487,-76140,-1554390
-93,-1919,-14.1677852,-170.6979818,-75330,-1554390
-92,-1919,-14.1678059,-170.6904767,-74520,-1554390
-91,-1919,-14.1678264,-170.6829715,-73710,-1554390
-90,-1919,-14.1678467,-170.6754664,-72900,-1554390
-89,-1919,-14.1678667,-170.6679613,-72090,-1554390
-88,-1919,-14.1678865,-170.6604561,-71280,-1554390
-87,-1919,-14.1679061,-170.652951,-70470,-1554390
-86,-1919,-14.1679254,-170.6454458,-69660,-1554390
-85,-1919,-14.1679445,-170.6379407,-68850,-1554390
-84,-1919,-14.1679634,-170.6304355,-68040,-1554390
-83,-1919,-14.1679821,-170.6229304,-67230,-1554390
-82,-1919,-14.1680006,-170.6154252,-66420,-1554390
-81,-1919,-14.1680188,-170.6079201,-65610,-1554390
-80,-1919,-14.1680368,-170.6004149,-64800,-1554390
-79,-1919,-14.1680546,-170.5929097,-63990,-1554390
-78,-1919,-14.1680722,-170.5854046,-63180,-1554390
-77,-1919,-14.1680895,-170.5778994,-62370,-1554390
-76,-1919,-14.1681066,-170.5703943,-61560,-1554390
-75,-1919,-14.1681235,-170.5628891,-60750,-1554390
-74,-1919,-14.1681402,-170.5553839,-59940,-1554390
-73,-1919,-14.1681566,-170.5478788,-59130,-1554390
-72,-1919,-14.1681729,-170.5403736,-58320,-1554390
-71,-1919,-14.1681889,-170.5328684,-57510,-1554390
-70,-1919,-14.1682046,-170.5253633,-56700,-1554390
-69,-1919,-14.1682202,-170.5178581,-55890,-1554390
-68,-1919,-14.1682355,-170.5103529,-55080,-1554390
-67,-1919,-14.1682506,-170.5028478,-54270,-1554390
-66,-1919,-14.1682655,-170.4953426,-53460,-1554390
-65,-1919,-14.1682801,-170.4878374,-52650,-1554390
-64,-1919,-14.1682946,-170.4803323,-51840,-1554390
-63,-1919,-14.1683088,-170.4728271,-51030,-1554390
-62,-1919,-14.1683228,-170.4653219,-50220,-1554390
-61,-1919,-14.1683365,-170.4578167,-49410,-1554390
-60,-1919,-14.1683501,-170.4503116,-48600,-1554390
-59,-1919,-14.1683634,-170.4428064,-47790,-1554390
-58,-1919,-14.1683765,-170.4353012,-46980,-1554390
-57,-1919,-14.1683893,-170.427796,-46170,-1554390
-56,-1919,-14.168402,-170.4202909,-45360,-1554390
-55,-1919,-14.1684144,-170.4127857,-44550,-1554390
-54,-1919,-14.1684266,-170.4052805,-43740,-1554390
-53,-1919,-14.1684385,-170.3977753,-42930,-1554390
-52,-1919,-14.1684503,-170.3902701,-42120,-1554390
-51,-1919,-14.1684618,-170.382765,-41310,-1554390
-50,-1919,-14.1684731,-170.3752598,-40500,-1554390
-49,-1919,-14.1684842,-170.3677546,-39690,-1554390
-48,-1919,-14.168495,-170.3602494,-38880,-1554390
-47,-1919,-14.1685057,-170.3527442,-38070,-1554390
-46,-1919,-14.1685161,-170.345239,-37260,-1554390
-45,-1919,-14.1685262,-170.3377338,-36450,-1554390
-44,-1919,-14.1685362,-170.3302287,-35640,-1554390
-43,-1919,-14.1685459,-170.3227235,-34830,-1554390
-42,-1919,-14.1685554,-170.3152183,-34020,-1554390
-41,-1919,-14.1685647,-170.3077131,-33210,-1554390
-40,-1919,-14.1685738,-170.3002079,-32400,-1554390
-39,-1919,-14.1685826,-170.2927027,-31590,-1554390
-38,-1919,-14.1685912,-170.2851975,-30780,-1554390
-37,-1919,-14.1685996,-170.2776923,-29970,-1554390
-36,-1919,-14.1686078,-170.2701871,-29160,-1554390
-35,-1919,-14.1686157,-170.2626819,-28350,-1554390
-34,-1919,-14.1686235,-170.2551767,-27540,-1554390
-33,-1919,-14.1686309,-170.2476716,-26730,-1554390
-32,-1919,-14.1686382,-170.2401664,-25920,-1554390
-31,-1919,-14.1686453,-170.2326612,-25110,-1554390
-30,-1919,-14.1686521,-170.225156,-24300,-1554390
-29,-1919,-14.1686587,-170.2176508,-23490,-1554390
-28,-1919,-14.1686651,-170.2101456,-22680,-1554390
-27,-1919,-14.1686712,-170.2026404,-21870,-1554390
-26,-1919,-14.1686771,-170.1951352,-21060,-1554390
-25,-1919,-14.1686829,-170.18763,-20250,-1554390
-24,-1919,-14.1686883,-170.1801248,-19440,-1554390
-23,-1919,-14.1686936,-170.1726196,-18630,-1554390
-22,-1919,-14.1686986,-170.1651144,-17820,-1554390
-21,-1919,-14.1687034,-170.1576092,-17010,-1554390
-20,-1919,-14.168708,-170.150104,-16200,-1554390
-19,-1919,-14.1687124,-170.1425988,-15390,-1554390
-18,-1919,-14.1687165,-170.1350936,-14580,-1554390
-17,-1919,-14.1687204,-170.1275884,-13770,-1554390
-16,-1919,-14.1687241,-170.1200832,-12960,-1554390
-15,-1919,-14.1687276,-170.112578,-12150,-1554390
-14,-1919,-14.1687308,-170.1050728,-11340,-1554390
-13,-1919,-14.1687339,-170.0975676,-10530,-1554390
-12,-1919,-14.1687367,-170.0900624,-9720,-1554390
-11,-1919,-14.1687392,-170.0825572,-8910,-1554390
-10,-1919,-14.1687416,-170.075052,-8100,-1554390
-9,-1919,-14.1687437,-170.0675468,-7290,-1554390
-8,-1919,-14.1687456,-170.0600416,-6480,-1554390
-7,-1919,-14.1687473,-170.0525364,-5670,-1554390
-6,-1919,-14.1687487,-170.0450312,-4860,-1554390
-5,-1919,-14.16875,-170.037526,-4050,-1554390
-4,-1919,-14.168751,-170.0300208,-3240,-1554390
-3,-1919,-14.1687518,-170.0225156,-2430,-1554390
-2,-1919,-14.1687523,-170.0150104,-1620,-1554390
-1,-1919,-14.1687527,-170.0075052,-810,-1554390
0,-1919,-14.1687528,-170,0,-1554390
1,-1919,-14.1687527,-169.9924948,810,-1554390
2,-1919,-14.1687523,-169.9849896,1620,-1554390
3,-1919,-14.1687518,-169.9774844,2430,-1554390
4,-1919,-14.168751,-169.9699792,3240,-1554390
5,-1919,-14.16875,-169.962474,4050,-1554390
6,-1919,-14.1687487,-169.9549688,4860,-1554390
7,-1919,-14.1687473,-169.9474636,5670,-1554390
8,-1919,-14.1687456,-169.9399584,6480,-1554390
9,-1919,-14.1687437,-169.9324532,7290,-1554390
10,-1919,-14.1687416,-169.924948,8100,-1554390
11,-1919,-14.1687392,-169.9174428,8910,-1554390
12,-1919,-14.1687367,-169.9099376,9720,-1554390
13,-1919,-14.1687339,-169.9024324,10530,-1554390
14,-1919,-14.1687308,-169.8949272,11340,-1554390
15,-1919,-14.1687276,-169.887422,12150,-1554390
16,-1919,-14.1687241,-169.8799168,12960,-1554390
17,-1919,-14.1687204,-169.8724116,13770,-1554390
18,-1919,-14.1687165,-169.8649064,14580,-1554390
19,-1919,-14.1687124,-169.8574012,15390,-1554390
20,-1919,-14.168708,-169.849896,16200,-1554390
21,-1919,-14.1687034,-169.8423908,17010,-1554390
22,-1919,-14.1686986,-169.8348856,17820,-1554390
23,-1919,-14.1686936,-169.8273804,18630,-1554390
24,-1919,-14.1686883,-169.8198752,19440,-1554390
25,-1919,-14.1686829,-169.81237,20250,-1554390
26,-1919,-14.1686771,-169.8048648,21060,-1554390
27,-1919,-14.1686712,-169.7973596,21870,-1554390
28,-1919,-14.1686651,-169.7898544,22680,-1554390
29,-1919,-14.1686587,-169.7823492,23490,-1554390
30,-1919,-14.1686521,-169.774844,24300,-1554390
31,-1919,-14.1686453,-169.7673388,25110,-1554390
32,-1919,-14.1686382,-169.7598336,25920,-1554390
33,-1919,-14.1686309,-169.7523284,26730,-1554390
